,BA1,BA2,BA3,BA4,BA5,BA6,BA7,BA8,BE1,BE2,BE3,BE4,BE5,BE6,BE7,BE8,CA1,CA2,CA3,CA4,CA5,DE1,DE2,EA1,HE1,HE2,HE3,IR1,IR2,IR3,IR4,MA1,MA2,MA3,MA4,MI1,MI2,MI3,MI4,MI5,MI6,NO1,NO2,OA1,OA2,OA3,OA4,OA5,OA6,OA7,OA8,OA9,OA10,OA11,OA12,OA13,OA14,OA15,OA16,OT1,OT2,OT3,OT4,OT5,OT6,OT7,OU1,OU2,OU3,OU4,OU5,OU6,OU7,OU8,OU9,OU10,OU11,OU12,OU13,OU14,OU15,OU16,OU17,OU18,OU19,OU20,OU21,OU22,OU24,OU25,OU26,OU27,OU28,OU29,RA1,RA2,RO1,RO2,RO3,RO4,RO5,RO6,SA1,SA2,SA3,SA4,SA5,SA6,SA7,SA8,SA9,SA10,SA11,SA12,SO1,SO2,STC9,STC10,STC12,STD5,STD6,STD7,STD8,STD9,STD10,STD11,STE3,STE4,STE5,STE6,STE7,STE9,STE10,STF2,STF3,STF4,STF5,STF7,STF9,STG2,STG3,STG4,STG6,STG7,STG9,STH4,YO1,YO2,OU23,ST1,ST2,ST3,ST4,ST5,ST6
OU24,35876.23015,35010.13138,34493.70391,33772.61056,33083.36747,33057.87841,32362.68388,31635.74915,26137.29442,26870.53725,25909.53834,24938.2119,26665.38418,25696.711,24709.771,25414.85545,12351.29779,11740.18426,11246.64328,11677.27319,11368.23699,22905.60296,22960.73261,48400.24751,28699.19808,27976.49773,27294.34558,16597.60887,16149.22777,16344.06876,15435.94334,22411.48884,21063.17627,20482.49968,19658.68131,21614.87319,21478.87579,20691.40309,20470.00932,20287.61132,19179.49051,12480.35239,12179.18256,28313.01986,26697.4172,27769.73841,26935.95022,26107.34284,28088.77297,27228.55426,26263.13448,25545.8367,28540.74516,27636.5359,26741.88434,25881.2156,27194.52775,26272.34245,25379.5938,22967.95021,22057.73875,22567.10237,21672.81697,20809.62366,21312.03614,20361.505,7295.535078,7064.434688,6314.656257,6093.720268,5997.044611,5100.860072,5035.061726,5117.070261,4471.450493,4119.857905,4122.203306,3607.130473,3154.482072,2982.886951,3163.113669,2195.767209,1999.474765,2212.102813,2225.297332,1341.421262,1014.881021,1433.965633,0,1001.536502,2003.382144,994.1070874,1424.307232,2251.291369,30315.94777,29598.55385,20453.62227,20238.05791,19265.60469,20066.94727,19078.14355,18136.19251,42444.98365,41496.84327,40564.75766,43144.61873,42179.20425,41207.37236,40250.27205,42915.86998,41957.7007,40966.23585,39891.50577,39774.21811,17187.667,16973.86393,15003.79078,14355.55616,13361.77328,18303.19215,17537.92882,16942.67024,16305.12969,15685.2985,15174.49195,14907.16681,20485.72586,19709.06225,19059.42985,18316.76993,17732.05079,16543.228,16124.86627,21782.09486,21086.29126,20433.97904,19759.39119,18471.5472,17353.45786,22536.2523,21822.43426,21137.6325,19895.36776,19323.03706,18207.2719,21933.16325,34259.26666,35076.68777,3981.470658,22552.31833,19063.09866,17082.89894,17874.47597,13873.73535,23259.5308
OU25,36573.02256,35719.19408,35189.89534,34483.96485,33779.26604,33782.98321,33073.74179,32362.19436,27099.95404,27844.50284,26881.56585,25907.71832,27647.10123,26677.17441,25688.40874,26402.02199,13166.99362,12591.93254,12134.74817,12611.99673,12328.32984,23907.07024,23961.68497,49355.56431,29409.51823,28668.98941,28005.43086,17476.19123,17023.90135,17250.45512,16331.21348,23244.83878,21904.2414,21344.65721,20506.89615,21867.176,21687.04789,20955.65891,20689.28004,20457.82837,19309.98108,13481.43441,13179.73082,29126.86692,27486.81852,28600.75368,27755.98998,26915.19582,28945.36816,28076.211,27098.56694,26372.50443,29420.82422,28509.00067,27606.39315,26736.2146,28082.36497,27153.79594,26251.72494,23893.05744,22975.65807,23506.73267,22606.76583,21737.24557,22260.557,21304.82874,7637.976824,7277.429377,6702.137953,6338.555512,6080.998582,5387.985013,5132.738806,5019.060909,5000.897067,4471.94867,4000.792618,4248.191565,3600.026447,3146.56993,2999.897655,2800.58268,2224.455245,1965.639196,3150.717004,2150.303788,1421.346636,963.3393352,1001.536502,0,1001.866227,1407.168076,1010.316119,1426.498754,31254.38536,30539.38562,21425.8554,21220.50829,20246.09964,21057.69391,20067.75253,19128.81285,43407.38582,42457.49688,41523.16296,44114.54145,43147.48443,42174.23807,41215.36196,43891.11553,42931.66535,41938.71905,40861.53368,40751.06029,18159.84897,17958.17061,15625.67687,14944.12797,13847.30092,19032.06746,18238.88712,17613.18503,16941.58239,16282.87797,15729.87082,15411.96632,21236.54991,20436.7493,19762.22209,18991.7578,18375.16472,17113.41565,16652.51242,22531.40089,21810.09648,21136.08201,20435.98632,19087.88664,17894.22648,23261.13186,22525.80116,21817.79684,20517.99527,19914.66521,18717.89218,22590.20187,35217.30968,36043.9596,4102.60801,23231.98759,19712.01229,17691.45959,18455.61079,14417.08383,23961.95842
OU26,37277.5676,36435.97416,35894.39994,35203.45338,34484.0861,34516.06699,33793.54153,33097.17486,28063.23791,28818.63225,27853.89288,26877.70042,28628.77079,27657.67792,26667.20648,27389.06824,14002.27086,13460.25638,13035.80595,13553.62272,13292.51866,24908.73294,24963.2657,50310.30591,30130.42474,29373.18876,28727.89182,18363.58098,17908.03226,18163.53303,17234.69546,24086.47576,22753.89756,22214.41405,21364.10089,22153.37812,21930.34989,21255.36641,20945.55669,20666.46544,19482.29734,14482.62549,14181.07026,29947.25671,28284.53413,29437.77671,28582.85157,27730.79503,29806.74893,28929.33056,27940.38446,27206.27652,30304.55725,29385.69273,28475.7605,27596.81538,28973.86788,28039.46483,27128.80168,24821.08355,23897.14023,24448.59102,23543.46043,22668.21675,23211.07252,22250.66018,8082.941043,7608.989198,7201.546306,6717.140505,6315.931288,5827.443749,5408.704426,5110.104692,5653.316857,4995.881184,4117.554767,5003.703604,4233.585891,3585.720226,3153.695509,3582.968582,2805.272866,2192.069998,4110.021201,3072.165193,2235.93777,1337.572088,2003.382144,1001.866227,0,2235.495634,1427.582022,1012.889803,32193.86461,31481.26263,22398.91528,22203.30255,21227.12134,22048.46349,21057.47817,20121.48579,44369.36675,43417.79327,42481.2886,45083.93654,44115.28534,43140.67639,42180.08629,44865.80177,43905.10655,42910.72248,41831.14601,41727.42209,19133.3269,18943.02388,16278.95679,15568.19794,14378.92155,19779.15001,18960.94297,18307.79097,17605.6042,16911.98778,16320.87711,15956.42712,22001.87545,21181.10825,20483.96409,19688.41665,19042.85144,17714.99365,17215.11448,23294.16342,22549.40676,21855.58814,21132.23489,19729.20995,18466.38553,24000.15665,23245.08944,22515.82111,21163.11658,20531.30098,19259.75913,23265.44996,36175.44456,37011.07163,4443.616547,23928.10303,20383.11266,18327.91525,19064.80434,15000.66232,24679.06205
OU27,36607.33529,35729.8695,35225.88383,34490.61101,33816.38645,33762.49975,33081.57697,32339.65708,26439.10793,27128.92111,26176.63481,25216.07724,26888.83081,25927.06033,24949.56432,25610.07637,12975.41443,12314.39275,11760.96224,12088.511,11706.6989,22944.67437,22953.16152,48716.19021,29420.64404,28715.17286,28015.881,17113.86271,16673.29954,16807.20968,15923.53559,22992.13718,21633.91333,21020.70795,20220.31432,22584.65487,22457.4561,21658.73029,21446.81693,21272.32715,20168.95151,12556.42514,12179.41241,28916.17626,27333.45153,28349.16086,27531.55746,26720.12274,28628.80599,27783.3764,26837.20715,26133.19583,29040.32255,28150.27178,27269.88504,26425.49431,27680.76117,26771.1275,25895.70715,23379.39007,22486.88997,22942.27078,22063.92164,21217.58578,21663.76067,20729.31419,8255.615177,8050.025944,7265.15926,7076.578715,6991.142214,6079.621549,6029.150684,6094.285361,5380.781253,5090.590792,5091.560662,4469.100264,4110.635853,3976.982388,4116.632474,3114.397127,2993.46448,3127.020596,2823.154546,2181.430236,2008.952322,2223.480763,994.1070874,1407.168076,2235.495634,0,998.4905632,2009.579077,30687.79456,29964.42709,20725.70309,20464.4651,19503.04973,20245.38213,19265.5246,18304.12431,42739.24565,41797.38106,40873.08738,43411.223,42452.37963,41486.13552,40535.82007,43160.95996,42208.48458,41223.42259,40158.78638,40013.43798,17465.16597,17195.85947,15813.20565,15189.25642,14256.04267,19015.43625,18278.2534,17710.80612,17101.61581,16510.84553,16027.97134,15789.52512,21172.23814,20420.70635,19796.03773,19079.23471,18521.43411,17385.69409,16993.31235,22468.85648,21800.29964,21169.66009,20518.77558,19280.29216,18212.97609,23247.76672,22555.53416,21892.48501,20697.99472,20148.31714,19082.95111,22706.9583,34571.40143,35356.38506,4975.548267,23306.32093,19846.30848,17898.88974,18708.29268,14736.32855,23992.23852
OU28,37300.18159,36434.41665,35917.61614,35196.91262,34507.25194,34481.98972,33786.98214,33059.82467,27393.28237,28095.32247,27140.6452,26177.03185,27863.49636,26900.07531,25920.26483,26590.37352,13761.94094,13135.87951,12618.84135,12997.91159,12644.18306,23942.43368,23951.62272,49667.64858,30123.48039,29400.12718,28718.63168,17973.08258,17527.83621,17694.84529,16798.2242,23812.10965,22460.38245,21867.85402,21052.52743,22841.30931,22672.00981,21926.3114,21671.50543,21450.34101,20308.92738,13550.80862,13177.73322,29720.82944,28112.92105,29170.56479,28341.5542,27517.49059,29475.89752,28621.05845,27662.10746,26948.89343,29911.17667,29013.01554,28124.14768,27269.70495,28558.73104,27642.14947,26756.79867,24292.82795,23392.27958,23870.52456,22985.65058,22132.07613,22600.5371,21659.91969,8574.4073,8253.196395,7618.723719,7303.943979,7079.684165,6337.714353,6127.359426,6029.376167,5841.421796,5394.414783,5011.108704,5013.006639,4476.021468,4117.496676,4010.210682,3579.881573,3164.409976,2975.927426,3605.933941,2765.244718,2257.526442,1972.538876,1424.307232,1010.316119,1427.582022,998.4905632,0,1011.218522,31618.45501,30897.28129,21687.45704,21437.51909,20473.35383,21228.0113,20246.35385,19288.19766,43697.04176,42753.26692,41826.54904,44376.72496,43416.0886,42448.27164,41496.00778,44131.83662,43177.93955,42191.2373,41123.94399,40985.54502,18424.58872,18169.13447,16415.68928,15758.44569,14725.14484,19727.3657,18961.74869,18363.71649,17720.46357,17091.1497,16566.91025,16279.76335,21908.41539,21133.24341,20483.38686,19738.4793,19148.89688,17941.04901,17507.28086,23204.86777,22510.54231,21857.94219,21181.38278,19882.8108,18741.24997,23960.46636,23246.47833,22560.07101,21308.29589,20727.97831,19583.4,23352.7769,35523.24808,36317.87946,5089.394859,23974.77701,20481.14482,18491.99189,19276.05299,15261.32925,24683.56467
OU29,37999.4385,37145.66575,36616.3047,35910.39709,35205.676,35208.884,34500.17381,33787.99648,28356.05671,29070.51481,28113.47152,27146.84139,28847.26086,27882.19323,26900.07254,27580.11357,14571.77361,13979.23069,13496.53614,13922.57365,13595.15768,24951.89357,24962.72854,50626.05842,30835.94634,30095.3525,29431.83397,18846.12691,18396.77376,18595.26437,17686.94922,24643.2891,23298.69777,22726.62474,21897.33076,23120.38419,22909.43025,22217.95691,21920.97492,21653.69634,20476.80535,14556.33052,14188.18247,30534.1238,28902.07081,30000.64173,29160.69879,28324.56082,30331.29686,29467.43776,28496.24047,27774.27374,30790.03594,29884.07975,28987.09993,28123.03971,29445.03558,28521.84212,27626.97825,25215.47114,24307.26207,24807.94185,23916.84954,23056.41681,23546.70681,22600.24299,8978.779851,8551.867959,8067.564092,7639.942283,7286.54599,6720.745516,6364.587142,6108.294711,6415.607671,5841.949032,5107.815168,5674.68945,5006.076629,4467.03786,4129.605814,4227.035149,3601.885187,3133.306903,4476.544162,3537.252936,2847.768356,2183.13097,2251.291369,1426.498754,1012.889803,2009.579077,1011.218522,0,32556.86482,31838.00849,22658.68395,22420.19296,21453.36533,22220.55153,21237.11284,20282.39802,44662.3287,43716.60581,42787.41403,45350.06757,44387.58124,43418.15438,42463.89551,45110.87142,44155.49867,43167.09895,42097.05255,41965.98861,19394.1288,19152.47891,17046.28261,16358.82152,15232.81361,20457.34089,19665.37098,19038.85468,18364.01606,17698.96885,17136.20719,16802.92313,22659.48628,21862.18066,21188.69904,20417.61535,19798.23892,18523.01272,18050.21799,23954.62716,23235.84826,22562.57219,21861.87089,20506.85575,19295.36362,24686.85713,23952.28771,23243.81669,21937.80953,21328.52392,20108.8109,24014.4528,36482.85218,37287.40507,5372.636306,24657.9424,21135.62071,19109.30608,19867.43494,15820.8393,25388.45447
RA1,15693.85528,14721.55869,15022.05017,14045.2234,14425.58345,13147.73778,13508.75813,12602.83497,4717.641024,4919.284356,5452.079138,6090.302218,5820.864888,6290.733146,6852.094286,7187.609471,18756.55791,19005.54287,19238.90398,18642.41483,18982.19946,11806.25204,12752.74311,18204.41468,12747.40174,13416.02342,12682.9977,14137.26268,14607.42786,14113.7253,15091.97086,10033.68741,10842.2607,10843.09164,11837.50444,25530.45167,26468.33243,25145.09999,26063.93015,27039.2021,27621.49155,18953.94048,19743.17377,8132.358495,9547.055102,7386.831825,8130.96503,8934.403064,6001.905944,6737.736363,7688.075328,8381.382665,4571.140495,5334.878384,6151.047173,7032.895225,4797.968217,5673.045134,6653.709464,7419.275426,8392.932547,7748.951302,8651.845856,9542.343179,9032.596979,9958.755495,26558.98529,27578.55671,26756.08811,27734.94642,28735.7044,27940.5336,28920.68479,29896.59031,27194.29047,28158.54733,30104.96391,27451.23622,28423.50794,29390.45493,30354.62971,28719.15328,29690.93342,30646.49435,28104.75794,29122.16523,29977.06509,30996.09953,30315.94777,31254.38536,32193.86461,30687.79456,31618.45501,32556.86482,0,746.3948633,10264.2502,10848.47705,11643.86759,11502.0188,12259.73737,13272.84027,12454.47219,11472.54982,10495.21814,13407.31741,12401.95563,11402.57396,10405.75856,13446.91784,12460.47678,11435.37853,10284.86265,10590.31093,13378.89843,13896.10411,19376.28876,20265.89597,22279.47467,15396.60276,16450.21609,17402.59228,18399.43573,19418.94439,20385.34908,21332.79933,13554.0585,14580.5634,15531.60218,16552.0253,17525.97212,19509.05873,20458.62239,12887.51732,13951.19797,14842.39375,15799.24281,17755.46415,19754.73322,13268.5948,14193.68106,15113.5179,17054.63066,17986.29759,20096.94219,15470.94733,4428.8356,5707.504556,29154.03386,14623.74799,16770.52342,18533.51091,18745.11127,21201.27346,13705.41525
RA2,16002.36203,15012.50013,15277.31282,14286.9374,14620.21987,13371.4187,13683.86203,12754.15021,3983.853554,4262.953843,4743.740967,5355.151057,5194.608528,5609.657742,6135.520329,6524.876496,18090.43819,18322.64756,18541.36321,17928.16634,18257.94342,11139.93035,12101.08902,18887.91483,12721.52072,13344.87262,12574.99494,13470.96681,13940.67519,13423.48135,14406.06765,9545.852801,10294.29411,10248.67242,11244.06067,25169.57843,26098.90225,24761.88682,25671.26394,26637.37993,27190.94054,18208.96345,18997.09417,8088.106894,9380.427089,7280.759121,7958.289365,8707.099572,5900.840997,6555.06812,7435.808124,8086.093905,4488.038813,5143.297464,5879.866576,6707.280554,4492.494487,5297.414793,6238.962037,6737.07997,7720.421879,7032.800362,7945.342189,8844.415489,8303.963691,9237.837556,25905.37272,26926.63329,26089.26171,27070.52998,28073.17093,27264.34435,28247.11484,29224.93499,26504.82698,27471.55852,29422.73805,26751.91255,27726.81669,28696.19738,29662.93208,28013.41959,28988.22586,29945.93061,27389.23811,28409.25391,29266.6668,30287.89265,29598.55385,30539.38562,31481.26263,29964.42709,30897.28129,31838.00849,746.3948633,0,9518.744987,10102.44166,10897.68396,10759.59028,11514.13486,12526.90589,13097.30507,12118.34211,11146.32508,14017.42528,13013.82583,12014.46444,11019.3448,14024.24282,13036.45665,12010.10535,10862.94885,11114.92042,12639.26654,13151.44252,18813.12864,19697.35457,21708.99361,14870.96144,15918.51466,16868.58541,17861.57324,18877.34083,19841.57867,20792.07683,13082.69951,14098.24827,15042.50108,16053.52725,17023.04413,18995.03275,19942.74562,12468.10147,13521.12027,14400.19274,15345.68238,17282.79172,19268.34743,12899.44741,13805.34142,14708.65465,16625.75784,17547.04122,19639.68289,15106.98213,4986.63397,6193.389151,28469.37053,14277.65273,16305.27681,18023.7646,18264.48766,20631.97564,13381.99495
RO1,21549.97182,20495.19523,20392.9927,19393.66464,19233.65137,18434.92677,18244.10484,17241.37022,5745.878202,6420.244452,5455.921788,4490.581946,6301.391754,5318.262825,4308.517427,5250.581966,10214.43517,10073.87319,9967.401617,9017.466508,9120.795734,5661.254744,6610.585424,28009.80979,15455.37593,15449.57153,14458.06424,6235.051473,6589.496646,5545.209719,6475.322534,7747.696207,7017.005325,6074.877386,6551.33291,21835.02775,22571.58809,21133.05402,21834.65161,22599.16926,22690.80002,8691.700175,9482.585177,12090.23612,11688.9231,11131.03655,10867.73809,10693.10846,10560.40002,10175.26461,9876.290057,9688.353064,10194.47582,9680.622964,9237.091866,8930.288447,8812.595976,8289.527629,7959.830865,4161.835237,3989.950324,3213.494839,2983.578518,3056.175359,1989.343793,2092.585974,17883.3709,18904.24632,17834.75545,18833.0579,19844.58846,18823.59806,19831.25833,20823.0325,17853.04945,18845.15246,20844.69214,17928.78601,18934.39781,19931.27245,20927.63686,19068.18875,20082.16347,21064.7287,18289.90511,19343.74184,20234.42061,21282.23592,20453.62227,21425.8554,22398.91528,20725.70309,21687.45704,22658.68395,10264.2502,9518.744987,0,1000.356857,1404.353764,2017.534061,2244.747379,3154.082457,22016.09363,21078.41451,20162.21477,22691.81639,21729.00499,20760.87617,19810.27559,22467.26797,21506.21725,20512.93177,19438.71652,19331.7502,3266.047308,3639.150983,12869.49107,13557.77718,15351.87928,10288.14447,10997.33599,11730.70328,12498.16004,13310.54916,14124.28711,15029.74207,9949.120667,10475.28561,11062.51793,11691.66791,12404.27905,13891.11365,14692.63112,10372.71836,10918.26333,11358.15338,11888.80546,13129.31215,14592.79224,11405.95869,11758.87706,12173.03898,13298.39429,13890.56992,15389.8224,13088.08306,13873.32447,14630.75035,19865.70439,12720.22514,12453.65263,13127.53143,13823.20962,14387.53653,12386.52968
RO2,22523.95371,21468.40882,21374.48206,20373.046,20222.0654,19412.68531,19231.27897,18227.25394,6210.849261,6695.168192,5775.5752,4879.095592,6427.62481,5462.639212,4490.249916,5213.940537,10498.63678,10264.6853,10061.70494,9005.884035,9000.212825,4847.677166,5744.252138,28363.32749,16455.43367,16449.13888,15457.6358,6800.944672,7113.833852,6004.743564,6870.197149,8735.915028,7971.507553,7011.953585,7434.322799,22583.35347,23299.64665,21861.73776,22540.74159,23282.22728,23328.80268,8208.333097,8935.740104,13059.77924,12685.11395,12094.15496,11850.15024,11688.30971,11487.64257,11130.90032,10857.84523,10682.08762,11066.56263,10591.25304,10181.71369,9903.023265,9702.110868,9218.699237,8925.247669,5118.819774,4987.427125,4147.3797,3979.054946,4041.730596,2981.016329,3054.781427,18028.32082,19041.22797,17923.4317,18918.71161,19925.71185,18855.97404,19864.05434,20853.8425,17830.56755,18824.0486,20826.61709,17850.17815,18860.27097,19860.80797,20861.69885,18939.70924,19963.01375,20949.89663,18103.61656,19166.86576,20067.15194,21121.08929,20238.05791,21220.50829,22203.30255,20464.4651,21437.51909,22420.19296,10848.47705,10102.44166,1000.356857,0,993.4527048,1017.17734,1421.415828,2424.881121,22341.05741,21417.41392,20518.85397,22963.11147,22013.73984,21057.70306,20122.17513,22697.39573,21747.35245,20766.97764,19713.93901,19549.02748,3186.06713,3268.605634,13443.48685,14093.46404,15830.69272,11067.59267,11728.15404,12423.59076,13151.24594,13925.49858,14707.8422,15594.86178,10844.79237,11328.82532,11877.63328,12462.42482,13138.24812,14550.87058,15324.52071,11313.54025,11826.74584,12234.3952,12728.76221,13894.34792,15287.72508,12357.1333,12682.93688,13066.80591,14126.50738,14685.95622,16115.56942,13997.49391,14264.79521,14941.54876,19845.40874,13654.58392,13254.58677,13821.44285,14551.72701,14895.81087,13344.95829
RO3,22758.76658,21707.11637,21576.59712,20586.02533,20387.41502,19633.89119,19405.09045,18409.55363,7070.437277,7633.322715,6696.223944,5769.319297,7401.796447,6431.15638,5446.919647,6205.521668,9562.90803,9300.710019,9078.463934,8013.162569,8009.782409,5531.017557,6338.371772,29286.24729,16501.17929,16433.17052,15443.77437,6043.806971,6322.021732,5180.904945,5999.271536,8638.933713,7743.849435,6746.466571,7045.562761,21942.06624,22635.17578,21199.47391,21854.1229,22572.26562,22578.34545,7331.160845,8099.734657,13322.81025,12802.71595,12381.67602,12061.68922,11818.461,11874.28306,11444.20813,11076.32503,10828.28552,11560.31142,11015.32026,10528.32942,10162.07269,10167.88701,9605.795398,9214.130659,5457.348138,5143.593525,4552.32756,4175.393844,4008.037942,3234.740536,2983.361007,17049.16688,18060.44349,16936.19914,17930.95897,18937.32217,17863.89138,18871.91874,19861.5424,16837.11742,17830.59869,19833.16614,16858.52668,17868.43397,18868.83308,19869.54088,17952.63997,18975.02854,19961.56351,17124.95813,18186.77309,19085.6275,20138.76086,19265.60469,20246.09964,21227.12134,19503.04973,20473.35383,21453.36533,11643.86759,10897.68396,1404.353764,993.4527048,0,1426.824436,1016.274017,1777.09474,23273.49881,22344.59655,21439.14904,23913.01963,22959.40956,21999.35158,21058.62031,23658.49279,22705.43816,21721.37067,20661.97786,20512.65339,2195.980852,2318.571808,12656.88725,13278.05893,14976.323,10490.89657,11090.5126,11743.20939,12430.55116,13169.7767,13925.51093,14797.13216,10452.54794,10857.85835,11345.2404,11868.63944,12498.80585,13832.44399,14579.74796,11022.9069,11456.0776,11798.43588,12229.86737,13288.61237,14601.1403,12091.27705,12343.77644,12660.6869,13604.71086,14116.46693,15459.12801,13620.45119,15168.58879,15876.58986,18851.96034,13337.31857,12697.02805,13137.60914,13902.0445,14060.8745,13098.06209
